The%20tuba%20is%20a%20part%20of%20which%20musical%20family%3F,Brass
Dallon%20Weekes%2C%20former%20touring%20basist%20of%20Panic%21%20At%20the%20Disco%2C%20created%20his%20own%20band%20in%202016%20called...,I%20Don%27t%20Know%20How%20But%20They%20Found%20Me
Which%20iconic%20album%20cover%20features%20the%20pulsar%20waves%20of%20CP%201919%20placed%20in%20the%20center%20of%20the%20cover%3F,Unknown%20Pleasures
%22Make%20You%20Feel%20My%20Love%22%20was%20originally%20written%20and%20performed%20by%20which%20singer-songwriter%3F,Bob%20Dylan
Which%20popular%20rock%20band%20has%20a%20one-armed%20drummer%3F,Def%20Leppard
What%20is%20the%20official%20name%20of%20Prince%27s%20backing%20band%3F,The%20Revolution
Which%20of%20the%20following%20is%20an%20album%20by%20punk%20rock%20band%20Anti-Flag%3F,For%20Blood%20And%20Empire
Which%20M83%20album%20is%20the%20song%20%22Midnight%20City%22%20featured%20in%3F,Hurry%20Up%2C%20We%27re%20Dreaming
Finish%20these%20lyrics%20from%20the%202016%20song%20%22Panda%22%20by%20Desiigner%3A%20%22I%20got%20broads%20in%20_______%22.,Atlanta
Which%20British%20female%20singer%20and%20songwriter%20was%20sampled%20Eminem%27s%20hit%20single%20%27Stan%27%3F,Dido
Which%20artist%20released%20his%20third%20and%20final%20studio%20album%20%27Electric%20Ladyland%27%20before%20his%20death%20in%201970%3F,Jimi%20Hendrix
The%202016%20song%20%22Starboy%22%20by%20Canadian%20singer%20The%20Weeknd%20features%20which%20prominent%20electronic%20artist%3F,Daft%20Punk
The%201952%20musical%20composition%204%2733%22%2C%20composed%20by%20prolific%20American%20composer%20John%20Cage%2C%20is%20mainly%20comprised%20of%20what%20sound%3F,Silence
Who%20is%20the%20frontman%20of%20Muse%3F,Matt%20Bellamy
La%20Fenice%20opera%20house%20is%20in%20which%20Italian%20city%3F,Venice
What%20is%20Pink%20Floyd%27s%20first%20album%3F,The%20Piper%20at%20the%20Gates%20of%20Dawn
What%20year%20was%20Min%20Yoongi%20from%20South%20Korea%20boy%20band%20%22BTS%22%20born%20in%3F,1993
%22The%20Day%20the%20Music%20Died%22%20was%20a%20tragic%20plane%20crash%20that%20killed%20three%20musicians%20in%20which%20decade%3F,50%27s
Which%20artist%20or%20group%20did%20John%20Lennon%20consider%20%22son%28s%29%20of%20the%20Beatles%22%3F,Jeff%20Lynne%27s%20Electric%20Light%20Orchestra
What%20is%20not%20a%20wind%20instrument%3F,Viola
Who%20is%20the%20lead%20singer%20of%20Pearl%20Jam%3F,Eddie%20Vedder
Who%20wrote%20the%20song%20%22You%20Know%20You%20Like%20It%22%3F,AlunaGeorge
Who%20was%20the%20guitarist%20in%20the%20band%20%22The%20Doors%22%3F,Robby%20Krieger
Which%20song%20is%20NOT%20by%20singer%20Tom%20Jones%3F,Never%20Gonna%20Give%20You%20Up
What%20is%20the%20stage%20name%20of%20English%20female%20rapper%20Mathangi%20Arulpragasam%2C%20who%20is%20known%20for%20the%20song%20%22Paper%20Planes%22%3F,M.I.A.
Which%20Beatle%20wrote%20and%20sang%20the%20song%20%22Why%20Don%27t%20We%20Do%20It%20in%20the%20Road%22%20after%20being%20inspired%20by%20seeing%20two%20monkeys%20copulating%20in%20the%20street%3F,Paul
The%20K-Pop%20Boy%20Band%20BTS%20debuted%20in%20the%20year%202013.,True
Pearl%20Jam%20was%20originally%20named%20after%20which%20sports%20figure%3F,Mookie%20Blaylock
When%20was%20the%203rd%20album%20%22Notes%20from%20the%20Underground%22%20of%20the%20band%20%22Hollywood%20Undead%22%20released%3F,2013
What%20animal%20is%20featured%20on%20the%20cover%20of%20English%20electronic%20music%20group%20The%20Prodigy%27s%20album%2C%20%22The%20Fat%20of%20the%20Land%22%3F,Crab
Chino%20Moreno%20is%20the%20lead%20singer%20of%20which%20alternative%20metal%20band%3F,Deftones
3%20members%20of%202%20Live%20Crew%20were%20arrested%20for%20playing%20songs%20from%20their%20album%2C%20As%20Nasty%20As%20They%20Wanna%20Be%2C%20live.,True
The%20song%20%22Caramelldansen%22%20is%20commonly%20mistaken%20as%20a%20Japanese%20song%2C%20what%20language%20is%20the%20song%20actually%20sung%20in%3F,Swedish
Saul%20Hudson%20%28Slash%29%20of%20the%20band%20Guns%20N%27%20Roses%20is%20known%20for%20playing%20what%20type%20of%20guitar%3F,Les%20Paul%20Standard
Which%20of%20these%20bands%20are%20NOT%20from%20Australia%3F,The%20Naked%20and%20Famous
The%20band%2C%20HEALTH%2C%20is%20called%20HEALTH%20because%20they%20wanted%20to%20choose%20an%20everyday%20word%20for%20the%20band%20name.,True
The%20four%20strings%20on%20a%20violin%20are%20the%20G%20string%2C%20D%20string%2C%20A%20string%2C%20and...,E%20string
Which%20singer%20was%20featured%20in%20Jack%20%C3%9C%20%28Skrillex%20%26%20Diplo%29%27s%202015%20song%20%27Where%20Are%20%C3%9C%20Now%27%3F,Justin%20Bieber
%22Some%20people%20call%20me%20the%20space%20cowboy%22%20is%20the%20first%20line%20from%20what%20song%3F,The%20Joker
Ringo%20Starr%20of%20The%20Beatles%20mainly%20played%20what%20instrument%3F,Drums
The%201969%20Frank%20Sinatra%20Song%20%22My%20Way%22%20was%20ironically%20not%20written%20by%20him.,True
The%202011%20movie%20%22The%20Adventures%20of%20Tintin%22%20was%20directed%20by%20Steven%20Spielberg.,True
Who%20is%20the%20lead%20singer%20of%20the%20Smashing%20Pumpkins%3F,Billy%20Corgan
Which%20of%20these%20artists%20did%20NOT%20remix%20the%20song%20%22Faded%22%20by%20Alan%20Walker%3F,Skrillex
Which%20one%20of%20these%20Rammstein%20songs%20has%20two%20official%20music%20videos%3F,Du%20Riechst%20So%20Gut
What%20Led%20Zeppelin%20album%20contains%20%22Stairway%20to%20Heaven%22%3F,Led%20Zeppelin%20IV
Which%20city%20is%20the%20American%20singer%20%22Pitbull%22%20from%3F,Miami
The%20music%20video%20to%20The%20Buggle%27s%20%22Video%20Killed%20the%20Radio%20Star%22%20was%20the%20first%20music%20video%20to%20broadcast%20on%20MTV.,True
Artis%20Leon%20Ivey%20Jr.%20is%20better%20known%20as%20which%20rap%20artist%3F,Coolio
%22The%20Division%20Bell%22%20is%20the%20final%20album%20of%20the%20progressive%20rock%20band%20Pink%20Floyd.,False
When%20did%20Radiohead%20release%20their%20album%20%22OK%20Computer%22%3F,1997
Pink%20Floyd%20made%20this%20song%20for%20their%20previous%20lead%20singer%20Syd%20Barrett.,Shine%20On%20You%20Crazy%20Diamond
Long%20John%20Baldry%2C%20the%20voice%20of%20Dr.%20Robotnik%20in%20Adventures%20Of%20Sonic%20The%20Hedgehog%2C%20was%20in%20a%20band%20with%20which%20music%20artist%20in%20the%201960s%3F,Elton%20John
The%20co-creator%20of%20Gorillaz%2C%20Damon%20Albarn%2C%20is%20also%20the%20lead%20singer%20of%20what%20band%3F,Blur
Which%20European%20capital%20city%20gives%20its%20name%20to%20a%201981%20song%20by%20Ultravox%3F,Vienna
Where%20does%20%22Gasolina%22%20rapper%20Daddy%20Yankee%20originate%20from%3F,Puerto%20Rico
The%20Rush%20song%20%22YYZ%22%20derives%20its%20name%20from%20the%20IATA%20aiport%20identification%20code%20for%20which%20city%3F,Toronto
Which%20Queen%20song%20was%20covered%20by%20Brittany%20Murphy%20in%20the%202006%20film%20%22Happy%20Feet%22%3F,Somebody%20to%20Love
What%20is%20the%20stage%20name%20of%20New%20Zealand%20singer%20Phillipa%20%22Pip%22%20Brown%3F,Ladyhawke
Rick%20Astley%27s%20hit%20song%20%22Never%20Gonna%20Give%20You%20Up%22%20was%20released%20in%20what%20year%3F,1987
According%20to%20the%20RIAA%3A%20Which%20artist%20has%20sold%20the%20most%20albums%20by%20the%20million%3F,The%20Beatles
Eurobeat%20is%20primarily%20an%20Italian%20genre%20of%20music.,True
Who%20was%20not%20in%20the%20band%20%22The%20Smiths%22%3F,Martin%20Chambers
%22The%20Genius%22%20is%20the%20original%20and%20secondary%20name%20of%20which%20Wu-Tang%20Clan%20member%3F,GZA
What%20is%20the%20frontman%27s%20name%20of%20the%20metal%20band%20Megadeth%3F,Dave%20Mustaine
Which%20famous%20rapper%20is%20featured%20in%20Jack%20%C3%9C%20%28Skrillex%20and%20Diplo%29%27s%202015%20single%20called%20%22Febreze%22%3F,2%20Chainz
Which%20American%20family%20band%20had%20a%201986%20top%2010%20hit%20with%20the%20song%20%27Crush%20On%20You%27%3F,The%20Jets
Which%20of%20these%20songs%20was%20NOT%20released%20in%20the%2090s%3F,%22I%20Want%20It%20All%22%20by%20Queen
May%2016th%20of%20every%20year%20is%20known%20as%20__________%20Day%2C%20named%20after%20a%20punk%20band%20prominent%20in%20the%201990s.,Lagwagon
According%20to%20the%20American%20rapper%20Nelly%2C%20what%20should%20you%20do%20when%20its%20hot%20in%20here%3F,Take%20off%20all%20your%20clothes
Whose%20albums%20included%20%22Back%20in%20Black%22%20and%20%22Ballbreaker%22%3F,AC%2FDC
Who%20had%20a%201976%20hit%20with%20the%20song%20%27You%20Make%20Me%20Feel%20Like%20Dancing%27%3F,Leo%20Sayer
The%20%22K%22%20in%20%22K-Pop%22%20stands%20for%20which%20word%3F,Korean
Scottish%20producer%20Calvin%20Harris%20is%20from%20the%20town%20of%20Dumfries%2C%20Scotland.,True
Pink%20Floyd%27s%201973%20album%20%22Animals%22%20features%20a%20photograph%20of%20Battersea%20Power%20Station.,True
Moby%2C%20an%20American%20DJ%2C%20singer%2C%20and%20musician%2C%20achieved%20worldwide%20success%20for%20the%201999%20release%20of%20which%20of%20the%20following%20albums%3F,Play
Which%20of%20these%20is%20the%20name%20of%20a%20song%20by%20Tears%20for%20Fears%3F,Shout
The%20key%20of%20sharps%20does%20the%20key%20of%20G%23%20minor%20contain%3F,5
In%20music%20theory%2C%20how%20many%20notes%20are%20in%20a%20seventh%20chord%3F,4
Band%20Aid%27s%20%27Do%20They%20Know%20It%27s%20Christmas%27%20was%20recorded%20to%20raise%20awareness%20of%20which%20issue%20in%20Ethiopia%3F,Famine
%22Doctor%20Jones%22%2C%20%22Turn%20Back%20Time%22%20and%20%22Barbie%20Girl%22%20were%20UK%20number%20ones%20for%20which%20Eurodance%20group%3F,Aqua
What%20album%20did%20Bon%20Iver%20release%20in%202016%3F,22%2C%20A%20Million
In%20what%20year%20did%20US%20band%20Weezer%20release%20Weezer%20%28The%20White%20Album%29%3F,2016
Who%20is%20the%20primary%20lyricist%20for%20Canadian%20progressive%20rock%20band%20Rush%3F,Neil%20Peart
Who%20was%20the%20most%20streamed%20artist%20on%20Spotify%20in%202019%3F,Post%20Malone
What%20is%20the%20British%20term%20for%20a%2064th%20note%3F,Hemidemisemiquaver
Ozzy%20Osbourne%20was%20the%20lead%20singer%20for%20what%20metal%20band%3F,Black%20Sabbath
Which%20of%20these%20artists%20did%20NOT%20feature%20in%20the%20fitfh%20studio%20album%20%22Humanz%22%20by%20British%20virtual%20band%20Gorillaz%3F,Snoop%20Dogg
Which%20rap%20group%20released%20the%20album%20%22Straight%20Outta%20Compton%22%3F,N.W.A
Who%20was%20walking%20like%20an%20Egyptian%20in%201981%3F,The%20Bangles
What%20song%20originally%20performed%20by%20The%20Bee%20Gees%20in%201978%20had%20a%20cover%20version%20by%20Steps%2020%20years%20later%3F,Tragedy
Who%20is%20the%20lead%20singer%20of%20Arctic%20Monkeys%3F,Alex%20Turner
What%20was%20the%20name%20of%20singer%20Frank%20Ocean%27s%20second%20studio%20album%2C%20which%20was%20released%20on%20August%2020%2C%202016%3F,Blonde
Who%20designed%20the%20album%20cover%20for%20True%20Romance%2C%20an%20album%20by%20Estelle%3F,Rebecca%20Sugar
Which%20of%20the%20following%20songs%20did%20Elton%20John%20perform%20following%20Princess%20Diane%27s%20passing%3F,Candles%20in%20the%20Wind
Sting%2C%20the%20lead%20vocalist%20of%20The%20Police%2C%20primarily%20plays%20what%20instrument%3F,Bass%20Guitar
Which%20company%20did%20the%20animation%20for%20Peter%20Gabriel%27s%20Video%20Sledgehammer%20%281986%29%3F,Aardman%20Animations
Which%20member%20of%20%22The%20Beatles%22%20narrated%20episodes%20of%20%22Thomas%20the%20Tank%20Engine%22%3F,Ringo%20Starr
How%20many%20albums%20did%20King%20Gizzard%20%26%20the%20Lizard%20Wizard%20release%20in%202017%3F,5
Which%20Canadian%20reggae%20musician%20had%20a%201993%20hit%20with%20the%20song%20%27Informer%27%3F,Snow
Which%20French%20duo%20had%20UK%20hits%20in%201998%20with%20the%20songs%20%27Sexy%20Boy%27%2C%20%27Kelly%20Watch%20The%20Stars%27%20%26%20%27All%20I%20Need%27%3F,Air
How%20many%20members%20are%20in%20the%20Japanese%20rock%20band%20SCANDAL%3F,4
Which%20band%20released%20songs%20such%20as%20%22Electric%20Feel%22%2C%20%22Kids%22%2C%20and%20%22Time%20to%20Pretend%22%3F,MGMT
Which%20classical%20composer%20wrote%20the%20%22Moonlight%20Sonata%22%3F,Ludvig%20Van%20Beethoven
In%20what%20year%20was%20Avril%20Lavigne%E2%80%99s%20first%20studio%20album%2C%20%E2%80%9CLet%20Go%E2%80%9D%2C%20released%3F,2002
On%20the%20cover%20of%20%27Abbey%20Road%2C%27%20which%20of%20the%20Beatles%20is%20not%20wearing%20shoes%3F,Paul%20McCartney
What%20is%20Brian%20May%27s%20guitar%20called%3F,Red%20Special
What%20year%20was%20Huun%20Huur%20Tu%27s%20album%20Altai%20Sayan%20Tandy-Uula%20released%3F%20,2004
From%20which%20country%20did%20the%20song%20%22Gangnam%20Style%22%20originate%20from%3F,South%20Korea
What%20was%20Radiohead%27s%20first%20album%3F,Pablo%20Honey
Which%20of%20these%20Queen%20songs%20were%20sampled%20for%20the%20baseline%20in%20Vanilla%20%22Ice%27s%20Ice%20Ice%20Baby%3F%22,Under%20Pressure
What%20was%20the%20progressive%20rock%20band%20Rush%27s%20first%20single%3F,Not%20Fade%20Away
What%20is%20the%20name%20of%20Rivers%20Cuomo%27s%20wife%3F,Kyoko%20Ito
Which%20rock%20band%20released%20the%20album%20%22The%20Bends%22%20in%20March%201995%3F,Radiohead
Which%20year%20was%20the%20album%20%22Floral%20Shoppe%22%20by%20Macintosh%20Plus%20released%3F,2011
A%20Caixa%20Malacacheta%20is%20what%20kind%20of%20musical%20instrument%20which%20is%20commonly%20used%20in%20Latin%20American%20music%3F,Snare%20Drum
Who%20had%20a%201981%20hit%20with%20the%20song%20%22Japanese%20Boy%22%3F,Aneka
How%20many%20members%20are%20there%20in%20the%20band%20Nirvana%3F,Three
Which%20British%20band%20did%20Keith%20Moon%20play%20in%20until%20his%20death%20in%201978%3F,The%20Who
Which%20band%20had%20hits%20in%201975%20with%20the%20songs%2C%20%27One%20Of%20These%20Nights%27%20%26%20%27Lyin%20Eyes%27%3F,The%20Eagles
What%20year%20was%20Weezer%27s%20album%20%22Pinkerton%22%20released%3F%20,1996
Which%20of%20these%20songs%20is%20not%20on%20the%20%22untitled%22%20album%20by%20Led%20Zeppelin%3F,Celebration%20Day
Which%20of%20these%20black%20metal%20acts%20was%20a%20solo%20project%3F,Burzum
Which%20one%20of%20these%20rappers%20is%20NOT%20a%20member%20of%20the%20rap%20group%20Wu-Tang%20Clan%3F,Dr.Dre
Which%20of%20these%20bands%20is%20the%20oldest%3F,Pink%20Floyd
What%20is%20the%20name%20of%20French%20electronic%20music%20producer%20Madeon%27s%202015%20debut%20studio%20album%3F,Adventure
Which%20rapper%20had%20an%20album%20that%20went%20double%20platinum%20with%20no%20features%3F,J.%20Cole
Green%20Day%27s%20album%20%27American%20Idiot%27%20is%20considered%20a%20%22punk%20rock%20opera.%22,True
The%20song%20%22Mystery%20Train%22%20was%20released%20by%20artist%20%22Little%20Junior%27s%20Blue%20Flames%22%20in%201953.,True
What%20is%20the%20name%20of%20the%20album%20released%20in%202014%20by%20American%20band%20Maroon%205%3F,V
%22Neutral%20Milk%20Hotel%22%20is%20a%20real%20band.,True
According%20to%20a%20song%20by%20Belinda%20Carlisle%2C%20Heaven%20is%20a%20place%20on%20what%3F,Earth
Whose%20signature%20guitar%20technique%20is%20called%20the%20%22windmill%22%3F,Pete%20Townshend
Which%20band%20is%20the%20longest%20active%20band%20in%20the%20world%20with%20no%20breaks%20or%20line-up%20changes%3F,U2
The%20letters%20in%20the%20name%20of%20the%20band%20%22TWRP%22%20stand%20for%20what%3F,Tupperware%20Remix%20Party
Which%20of%20these%20Johns%20was%20murdered%20by%20gunshots%20outside%20the%20Dakota%20in%20New%20York%20in%201980%3F,John%20Lennon
What%20is%20the%20real%20name%20of%20Canadian%20electronic%20music%20producer%20deadmau5%3F,Joel%20Zimmerman
In%20what%20film%20was%20the%20Michael%20Jackson%20song%20%22Will%20You%20Be%20There%22%20featured%3F,Free%20Willy
Which%20of%20these%20is%20not%20a%20member%20of%20the%20virtual%20band%20Gorillaz%3F,Phi%20Cypher
Who%20is%20a%20pioneer%20of%20%22Minimal%20Music%22%20in%201960s%3F,Steve%20Reich
%22Grande%20Valse%22%20is%20a%20phrase%20from%20the%20song%20%22Gran%20Vals%22.%20What%20is%20that%20song%20segment%20known%20as%3F,Nokia%20Tune
Pink%20Guy%27s%20debut%20album%20was%20%22Pink%20Season%22.,False
Ellie%20Goulding%27s%20earliest%20album%20was%20named%3F,Lights
John%20Williams%20composed%20the%20music%20for%20%22Star%20Wars%22.,True
Johnny%20Cash%20did%20a%20cover%20of%20this%20song%20written%20by%20lead%20singer%20of%20Nine%20Inch%20Nails%2C%20Trent%20Reznor.,Hurt
What%20is%20the%20first%20Studio%20Album%20to%20be%20released%20on%20the%20Internet%20with%20a%20%22Pay-What-You-Want%22%20price%3F,In%20Rainbows
Irish%20musician%20Hozier%20released%20a%20music%20track%20in%202013%20titled%2C%20%22Take%20Me%20to%20______%22,Church
Who%20had%20a%20US%20and%20UK%20number%201%20hit%20in%201962%20with%20the%20instrumental%2C%20%27Telstar%27%3F,The%20Tornados
For%20his%20performance%20at%20ComplexCon%202016%20in%20Long%20Beach%2C%20California%2C%20Skrillex%20revived%20his%20%22Mothership%22%20set%20piece%20for%20one%20night%20only.,True
What%20country%20did%20Shirley%20Bassey%20originate%20from%3F,Wales
When%20was%20Gangnam%20Style%20uploaded%20to%20YouTube%3F,2012
Which%20Iron%20Maiden%20album%20did%20the%20song%20%22Dream%20of%20Mirrors%22%20feature%20in%3F,Brave%20New%20World
Which%20Nirvana%20album%20had%20a%20naked%20baby%20on%20the%20cover%3F,Nevermind
Which%20year%20was%20the%20album%20%22Year%20of%20the%20Snitch%22%20by%20Death%20Grips%20released%3F,2018
Ashley%20Frangipane%20performs%20under%20the%20stage%20name%20Halsey.,True
What%20is%20Justin%20Bieber%27s%20debut%20Album%3F,My%20World%202.0
African-American%20performer%20Sammy%20Davis%20Jr.%20was%20known%20for%20losing%20which%20part%20of%20his%20body%20in%20a%20car%20accident%3F,Left%20Eye
Which%20group%20performs%20the%20song%20%22Crash%20into%20Me%22%3F,Dave%20Matthews%20Band
Who%20is%20the%20Pink%20Floyd%20song%20%22Shine%20On%20You%20Crazy%20Diamond%22%20written%20about%3F,Syd%20Barrett
Who%20was%20the%20first%20white%20band%20to%20play%20the%20Apollo%20Theater%3F,Buddy%20Holly%20and%20The%20Crickets
Who%20sings%20the%20rap%20song%20%22Secret%20Wars%20Part%201%22%3F,The%20Last%20Emperor
%22Twenty%20One%20Pilots%22%20made%20the%20song%20%22The%20Motion%22%20featuring%20Sampha.,False
Liam%20Howlett%20founded%20which%20electronic%20music%20group%20in%201990%3F,The%20Prodigy
In%20which%20year%20did%20%22Caravan%20Palace%22%20release%20their%20first%20album%3F,2008
Which%20of%20the%20following%20music%20bands%20is%20not%20from%20Finland%3F,Sabaton
Which%20of%20these%20artists%20was%20NOT%20a%20member%20of%20the%20electronic%20music%20supergroup%20Swedish%20House%20Mafia%2C%20which%20split%20up%20in%202013%3F,Alesso
In%201993%2C%20Prince%20changed%20his%20name%20to%20an%20unpronounceable%20symbol%20because%20he%20was%20unhappy%20with%20his%20contract%20with%20Warner%20Bros.,True
In%20what%20year%20was%20Tchaikovsky%27s%201812%20Overture%20composed%3F,1880
Who%20sung%20the%20opening%20theme%20song%20to%20the%201995%20James%20Bond%20film%20%27Goldeneye%27%3F,Tina%20Turner
What%20song%20by%20Tina%20Turner%20is%20the%20theme%20for%20Mad%20Max%20Beyond%20Thunderdome%3F,We%20Don%27t%20Need%20Another%20Hero
Which%20of%20these%20bands%20was%20a%20featuring%20artist%20in%20Compton%20rapper%20Kendrick%20Lamar%27s%202017%20album%2C%20%22DAMN.%22%3F,U2
Which%20of%20these%20songs%20is%20NOT%20included%20in%20the%20Suicide%20Squad%20OST%3F,Skies%20on%20Fire%20-%20AC%2FDC
How%20many%20studio%20albums%20have%20the%20duo%20Daft%20Punk%20released%3F,4
%22Lift%20Your%20Spirit%22%20is%20an%20album%20by%20which%20artist%3F,Aloe%20Blacc
In%20which%20city%20did%20American%20rap%20producer%20DJ%20Khaled%20originate%20from%3F,Miami
Who%20sang%20backup%20vocals%20on%20Rockwell%27s%20hit%201984%20single%20%27Somebody%27s%20Watching%20Me%27%3F,Michael%20Jackson
What%20is%20the%20last%20song%20on%20the%20first%20Panic%21%20At%20the%20Disco%20album%3F,Build%20God%2C%20Then%20We%27ll%20Talk
Which%20of%20these%20women%20is%20not%20a%20member%20of%20the%20Korean%20girl%20group%20TWICE%3F,Kang%20Seulgi
American%20rapper%20Dr.%20Dre%20actually%20has%20a%20Ph.D.%20doctorate.,False
What%20album%20did%20Gorillaz%20release%20in%202017%3F,Humanz
%22Rumble%22%20by%20Link%20Wray%20is%20the%20only%20instrumental%20song%20to%20ever%20have%20been%20banned%20from%20US%20radio.,True
Who%20had%20a%201969%20top%205%20hit%20with%20the%20song%2C%20%20%27A%20Boy%20Named%20Sue%27%3F,Johnny%20Cash
Who%20is%20the%20lead%20singer%20of%20the%20band%20Coldplay%3F,Chris%20Martin
Which%20of%20these%20is%20not%20a%20single%20by%20Pink%20Floyd%20guitarist%2C%20David%20Gilmour%3F,Sunset%20Strip
Nick%20Mason%20is%20the%20only%20member%20to%20appear%20on%20every%20Pink%20Floyd%20album.,True
Which%20country%20does%20the%20band%20Rammstein%20hail%20from%3F,Germany
Which%20of%20these%20artists%20do%20NOT%20originate%20from%20France%3F,The%20Chemical%20Brothers
Which%20band%20released%20the%20album%20%22Sonic%20Highways%22%20in%202014%3F,Foo%20Fighters
The%20singer%20Billie%20Holiday%20was%20also%20known%20as%20%22Lady%20Day%22.,True
Who%20is%20the%20lead%20singer%20of%20The%20Lumineers%3F,Wesley%20Schultz
The%202023%20Beatles%20song%20%22Now%20and%20Then%22%20originated%20from%20an%20unfinished%20demo%20recorded%20by%20which%20Beatle%3F,John%20Lennon
Which%20member%20of%20the%20British%20pop%20group%20%22The%20Spice%20Girls%22%20was%20known%20as%20Ginger%20Spice%3F,Geri%20Halliwell
What%20is%20the%20name%20of%20Death%20Grips%20Front%20Man%2C%20MC%20Ride%3F,Stefan%20Burnett
What%20album%20did%20The%20Lumineers%20release%20in%202016%3F,Cleopatra
Which%20of%20these%20is%20not%20a%20song%20on%20the%20album%20Graduation%20by%20Kanye%20West%3F,Waves
Pete%20Townshend%27s%20solo%20album%2C%20%22White%20City%3A%20A%20Novel%22%2C%20is%20set%20in%20the%20metropolitan%20area%20of%20Chicago.,False
What%20is%20the%20first%20track%20on%20Kanye%20West%27s%20808s%20%26%20Heartbreak%3F,Say%20You%20Will
What%20song%20includes%20the%20words%20%22Numa%20Numa%22%20which%20was%20subject%20to%20a%20Viral%20Video%20in%202004%3F,Dragostea%20Din%20Tei
%2774%E2%80%93%2775%20is%20a%201993%20single%20from%20the%20album%20Ring%20by%20what%20American%20band%3F,The%20Connells
Swedish%20DJ%20Tim%20Bergling%2C%20who%20produced%20songs%20such%20as%20%22Levels%22%20and%20%22Wake%20Me%20Up%22%2C%20is%20better%20known%20under%20what%20alias%3F,Avicii
Who%20was%20featured%20in%20the%20song%20%22Words%22%20by%20Feint%3F%20,Laura%20Brehm
Which%20song%20in%20rapper%20Kanye%20West%27s%20album%20%22The%20Life%20of%20Pablo%22%20features%20Rihanna%3F,Famous
Which%20of%20Michael%20Jackson%27s%20albums%20sold%20the%20most%20copies%3F,Thriller
Who%20was%20the%20first%20Jazz%20Musician%20to%20win%20the%20Pulitzer%20Prize%20for%20Music,Wynton%20Marsalis
Which%20Daft%20Punk%20album%20is%20the%20song%20%22Harder%2C%20Better%2C%20Faster%2C%20Stronger%22%20from%3F,Discovery
Which%2080s%20band%20is%20fronted%20by%20singer%2Fguitarist%20Robert%20Smith%3F,The%20Cure
Which%20of%20the%20music%20artists%20did%20NOT%20perform%20in%20the%20Live%20Aid%20concert%20in%20Wembley%20Stadium%2C%20London%20in%201985%3F,The%20Rolling%20Stones
The%20Who%27s%20eponymous%20line%2C%20%22Teenage%20Wasteland%22%2C%20appears%20in%20which%20of%20their%20songs%3F,Baba%20O%27%20Riley
