What%20name%20was%20historically%20used%20for%20the%20Turkish%20city%20currently%20known%20as%20Istanbul%3F,Constantinople
What%20is%20the%20tallest%20mountain%20in%20Canada%3F,Mount%20Logan
Which%20of%20these%20is%20NOT%20an%20Australian%20state%20or%20territory%3F,Alberta
With%20which%20country%20does%20France%20share%20its%20largest%20land%20border,Brazil
The%20third%20largest%20country%20%28by%20square%20kilometres%29%20in%20South%20America%20is%20Colombia.,False
In%20which%20country%20is%20located%20the%20municipality%20of%20Arteijo%3F,Spain
What%20is%20the%20largest%20lake%20in%20the%20African%20continent%3F,Lake%20Victoria
Which%20of%20these%20cities%20is%20NOT%20in%20England%3F,Edinburgh
A%20group%20of%20islands%20is%20called%20an%20%27archipelago%27.,True
The%20capital%20of%20the%20US%20State%20Ohio%20is%20the%20city%20of%20Chillicothe.,False
There%20is%20an%20island%20in%20Japan%20called%20%C5%8Ckunoshima%2C%20A.K.A.%20%22Rabbit%20Island%22%2C%20so%20named%20because%20of%20it%27s%20huge%20population%20of%20rabbits.,True
Which%20continent%20is%20considered%20the%20largest%20and%20most%20populous%20continent%20in%20the%20world%3F,Asia
Japan%20has%20left-hand%20side%20traffic.,True
What%20state%20is%20the%20largest%20state%20of%20the%20United%20States%20of%20America%3F,Alaska
Greenland%20is%20almost%20as%20big%20as%20Africa.,False
How%20many%20provinces%20are%20in%20the%20Netherlands%3F,12
Ouagadougou%20is%20the%20capital%20of%20which%20African%20country%3F,Burkina%20Faso
What%20is%20the%20nickname%20for%20the%20US%20state%20Delaware%3F,The%20First%20State
All%20of%20the%20following%20are%20towns%2Fvillages%20in%20the%20Pacific%20Island%20nation%20of%20Kiribati%20EXCEPT%3A,Urutora
In%20which%20English%20county%20is%20Stonehenge%3F,Wiltshire
All%20of%20the%20following%20countries%20have%20official%20claims%20to%20territory%20in%20Antartica%20EXCEPT%3A,United%20States
Which%20US%20state%20is%20furthest%20north%20east%3F,Maine
Lake%20Titicaca%20is%20located%20between%20which%20two%20nations%3F,Peru%20and%20Bolivia
Which%20country%20ranks%20first%20in%20the%20number%20of%20historically%20active%20volcanoes%3F,Indonesia
How%20many%20countries%20does%20Spain%20have%20a%20land%20border%20with%3F,5
What%20is%20the%20capital%20of%20Ecuador%3F,Quito
Colombia%20is%20named%20after%20Christopher%20Columbus.,True
Which%20European%20city%20has%20the%20highest%20mileage%20of%20canals%20in%20the%20world%3F,Birmingham
Liechtenstein%20does%20not%20have%20an%20airport.,True
What%20is%20the%20largest%20non-continental%20island%20in%20the%20world%3F,Greenland
Washington%2C%20D.C.%20is%20considered%20a%20US%20state.,False
Where%20is%20Fort%20Marlborough%20located%3F,Bengkulu
Which%20country%20was%20NOT%20part%20of%20the%20Soviet%20Union%3F,Romania
Which%20Oceanian%20nation%20is%20known%20in%20M%C4%81ori%20as%20Aotearoa%3F,New%20Zealand
What%20is%20the%20official%20national%20language%20of%20Pakistan%3F,Urdu
What%20is%20the%20area%20of%20Vatican%20City%3F,0.44km%5E2
Which%20of%20these%20countries%20is%20the%20smallest%20by%20population%3F,Norway
Which%20of%20the%20following%20European%20languages%20is%20classified%20as%20a%20%22language%20isolate%3F%22,Basque
Hungary%20is%20the%20only%20country%20in%20the%20world%20beginning%20with%20H.,False
What%20is%20the%20official%20language%20of%20Bhutan%3F,Dzongkha
Eritrea%2C%20which%20became%20the%20182nd%20member%20of%20the%20UN%20in%201993%2C%20is%20in%20the%20continent%20of%3F,Africa
Seoul%20is%20the%20capital%20of%20North%20Korea.,False
Rhode%20Island%20is%20actually%20located%20on%20the%20US%20mainland%2C%20despite%20its%20name.,True
Which%20of%20the%20following%20countries%20has%20a%20flag%20featuring%20a%20yellow%20lion%20wielding%20a%20sword%20on%20a%20dark%20red%20background%3F,Sri%20Lanka
How%20many%20rivers%20are%20in%20Saudi%20Arabia%3F,0
What%20is%20the%20capital%20of%20the%20US%20State%20of%20New%20York%3F,Albany
Gibraltar%2C%20located%20just%20south%20of%20the%20Iberian%20peninsula%2C%20is%20a%20territory%20of%20which%20West%20Europe%20country%3F,United%20Kingdom
How%20many%20US%20states%20start%20with%20the%20letter%20K%3F,Two
What%20country%20is%20not%20a%20part%20of%20Scandinavia%3F,Finland
The%20flag%20of%20South%20Africa%20features%207%20colours.,False
What%20is%20the%20name%20of%20the%20formerly%20rich%20fishing%20grounds%20off%20the%20island%20of%20Newfoundland%2C%20Canada%3F,Grand%20Banks
Bir%20Tawil%2C%20an%20uninhabited%20track%20of%20land%20claimed%20by%20no%20country%2C%20is%20located%20along%20the%20border%20of%20which%20two%20countries%3F,Egypt%20and%20Sudan
Which%20of%20these%20countries%20is%20NOT%20located%20in%20Africa%3F,Suriname
Until%201939%2C%20Laos%20was%20called%20Siam.,False
Which%20of%20these%20countries%20is%20not%20a%20United%20Nations%20member%20state%3F,Niue
What%20is%20the%20capital%20of%20Romania%3F,Bucharest
Which%20of%20the%20following%20cities%20is%20the%20capital%20of%20Latvia%3F,Riga
What%20was%20the%20African%20nation%20of%20Zimbabwe%20formerly%20known%20as%3F,Rhodesia
Italy%20and%20Ireland%20are%20the%20only%20countries%20in%20Europe%20that%20start%20with%20the%20letter%20I.,False
Argentina%27s%20name%20comes%20from%20the%20latin%20name%20for%20Silver.,True
What%20is%20special%20about%20Lake%20Titicaca%3F,Highest%20navigable%20lake
Broome%20is%20a%20town%20in%20which%20state%20of%20Australia%3F,Western%20Australia
Guyana%20is%20in%20which%20continent%3F,South%20America
Which%20of%20the%20following%20countries%20banned%20the%20use%20of%20personal%20genetic%20ancestry%20tests%3F,Germany
What%20is%20the%20capital%20of%20Greenland%3F,Nuuk
How%20many%20islands%20does%20Kuwait%20have%3F,9
What%20is%20the%20capital%20of%20Mauritius%3F,Port%20Louis
Portugal%27s%20modern%20territory%20was%20once%20a%20part%20of%20the%20Roman%20Empire.,True
Which%20Canadian%20province%20has%20Charlottetown%20as%20its%20capital%3F,Prince%20Edward%20Island
The%20body%20of%20the%20Egyptian%20Sphinx%20was%20based%20on%20which%20animal%3F,Lion
The%20Hunua%20Ranges%20is%20located%20in...,New%20Zealand
Israel%20is%207%20hours%20ahead%20of%20New%20York.,True
There%20are%20no%20deserts%20in%20Europe.,True
Where%20is%20the%20fast%20food%20chain%20%22Panda%20Express%22%20headquartered%3F,Rosemead%2C%20California
Which%20one%20of%20these%20archipelagos%20are%20NOT%20a%20part%20of%20the%20United%20Kingdom%3F,The%20Channel%20Islands%20
Switzerland%20has%20four%20national%20languages%2C%20English%20being%20one%20of%20them.,False
Which%20of%20these%20countries%20is%20NOT%20the%20only%20country%20to%20start%20with%20that%20letter%20of%20the%20alphabet%3F,Zambia
Greenland%20is%20covered%20with%20grass%20and%20Iceland%20covered%20with%20ice.,False
Greenland%20is%20a%20part%20of%20which%20kingdom%3F,Denmark
All%20of%20the%20following%20are%20classified%20as%20Finno-Ugric%20languages%20EXCEPT%3A,Samoyedic
Which%20city%20is%20the%20biggest%20in%20Canada%3F,Toronto
If%20soccer%20is%20called%20football%20in%20England%2C%20what%20is%20American%20football%20called%20in%20England%3F,American%20football
The%20Republic%20of%20Malta%20is%20the%20smallest%20microstate%20worldwide.,False
Which%20of%20these%20African%20countries%20list%20%22Spanish%22%20as%20an%20official%20language%3F,Equatorial%20Guinea
%20What%20is%20the%20only%20nation%20that%20borders%20both%20Uruguay%20and%20Venezuela%3F,Brazil
What%20is%20the%20capital%20of%20the%20US%20state%20Nevada%3F,Carson%20City
Which%20is%20the%20only%20US%20state%20located%20entirely%20within%20the%20Appalachia%20region%3F,West%20Virginia
Where%20is%20the%20ancient%20city%20of%20Petra%20located%3F,Jordan
What%20national%20museum%20will%20you%20find%20in%20Cooperstown%2C%20New%20York%3F,National%20Baseball%20Hall%20of%20Fame
The%20longest%20place%20named%20in%20the%20United%20States%20is%20Lake%20Chargoggagoggmanchauggagoggchaubunagungamaugg%2C%20located%20near%20Webster%2C%20MA.,True
Montreal%20is%20in%20which%20Canadian%20province%3F,Quebec
How%20many%20stars%20are%20featured%20on%20New%20Zealand%27s%20flag%3F,4
Which%20of%20these%20is%20NOT%20a%20city%20in%20India%3F,Islamabad
How%20many%20independent%20countries%20are%20there%20within%20the%20continent%20of%20South%20America%3F,12
Which%20European%20city%20is%20known%20as%20the%20%22City%20of%20Light%22%3F,Paris
The%20Principality%20of%20Sealand%20is%20an%20unrecognized%20micronation%20off%20the%20coast%20of%20what%20country%3F,The%20United%20Kingdom
What%20is%20Russia%27s%20second-largest%20city%3F,Saint%20Petersburg
What%20is%20the%20capital%20city%20of%20the%20U.S.%20state%20of%20Texas%3F,Austin
The%20emblem%20on%20the%20flag%20of%20the%20Republic%20of%20Tajikistan%20features%20a%20sunrise%20over%20mountains%20below%20what%20symbol%3F,Crown
What%20is%20the%20name%20of%20one%20of%20the%20Neo-Aramaic%20languages%20spoken%20by%20the%20Jewish%20population%20from%20Northwestern%20Iraq%3F,Lishana%20Deni
How%20many%20countries%20does%20Mexico%20border%3F,3
Which%20city%20is%20the%20capital%20of%20the%20United%20States%20of%20America%3F,Washington%20D.C
What%20is%20the%20capital%20of%20Seychelles%3F,Victoria
There%20are%20no%20roads%20in%2Fout%20of%20Juneau%2C%20Alaska.,True
Tokyo%20is%20the%20capital%20of%20Japan.,True
Which%20is%20the%20largest%20of%20these%204%20islands%3F,Borneo
What%20is%20Canada%27s%20largest%20island%3F,Baffin%20Island
In%20which%20city%20is%20the%20Big%20Nickel%20located%20in%20Canada%3F,Sudbury%2C%20Ontario
What%20is%20the%20largest%20freshwater%20lake%20by%20volume%3F,Lake%20Baikal
The%20two%20largest%20ethnic%20groups%20of%20Belgium%20are%20Flemish%20and%20Walloon.%20,True
There%20is%20a%20city%20called%20Rome%20in%20every%20continent%20on%20Earth.,False
What%20is%20Canada%27s%20smallest%20province%3F,Prince%20Edward%20Island
In%20which%20country%20is%20Tallinn%20located%3F,Estonia
Which%20river%20was%20dammed%20to%20create%20Gatun%20Lake%20and%20the%20Panama%20Canal%3F,Chagres%20River
Which%20of%20these%20cities%20has%20a%204%C2%B0%20East%20longitude.%20,Amsterdam
What%20is%20the%20capital%20city%20of%20New%20Zealand%3F,Wellington
In%20the%202016%20Global%20Peace%20Index%20poll%2C%20out%20of%20163%20countries%2C%20what%20was%20the%20United%20States%20of%20America%20ranked%3F,103
What%20is%20the%20capital%20of%20Slovakia%3F,Bratislava
Which%20ocean%20borders%20the%20west%20coast%20of%20the%20United%20States%3F,Pacific
Miami%20is%20Florida%27s%20largest%20city.,False
Which%20Russian%20oblast%20forms%20a%20border%20with%20Poland%3F,Kaliningrad
The%20flag%20of%20Belarus%20has%20a%20red%20and%20white%20embroidery%20pattern%20on%20the%20hoist%20side.,True
Where%20is%20the%20Volga%20River%3F,Russia
What%20is%20the%20Finnish%20word%20for%20%22Finland%22%3F,Suomi
Russia%20shares%20a%20land%20border%20with%20North%20Korea.,True
What%20is%20the%20name%20of%20rocky%20region%20that%20spans%20most%20of%20eastern%20Canada%3F,Canadian%20Shield
In%20what%20part%20of%20Wales%20will%20you%20find%20the%20village%20Llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch%3F,Anglesey
What%20is%20the%20capital%20of%20Lithuania%3F,Vilnius
What%20is%20the%20official%20language%20of%20Costa%20Rica%3F,Spanish
You%20could%20walk%20from%20Norway%20to%20North%20Korea%20while%20only%20passing%20through%20Russia.,True
The%20mountainous%20Khyber%20Pass%20connects%20which%20of%20the%20two%20following%20countries%3F,Afghanistan%20and%20Pakistan
Which%20is%20not%20a%20country%20in%20Africa%3F,Guyana
What%20is%20the%20highest%20mountain%20in%20the%20world%3F,Mt.%20Everest
St.%20Louis%20is%20the%20capital%20of%20the%20US%20State%20Missouri.,False
Which%20US%20state%20has%20the%20highest%20population%3F,California
Where%20is%20the%20area%20commonly%20known%20as%20the%20Bermuda%20Triangle%3F,North%20Atlantic%20Ocean%2C%20between%20Florida%20and%20Puerto%20Rico
In%20which%20Indian%20city%20can%20the%20Taj%20Mahal%20be%20found%3F,Agra
Where%20is%20the%20%22Sonoran%20Desert%22%20located%3F,North%20America
The%20capital%20of%20Indonesia%20is%20Bali.,False
What%20tiny%20principality%20lies%20between%20Spain%20and%20France%3F,Andorra
What%20are%20the%20four%20corner%20states%20of%20the%20US%3F,Utah%2C%20Colorado%2C%20Arizona%2C%20New%20Mexico
The%20Southeast%20Asian%20island%20of%20Borneo%20is%20politically%20divided%20among%203%20countries.,True
Which%20of%20these%20African%20regions%20does%20%2Anot%2A%20directly%20border%20the%20Democratic%20Republic%20of%20The%20Congo%3F,Sudan
Which%20of%20these%20Japanese%20islands%20is%20the%20largest%20by%20area%3F,Shikoku
Into%20which%20basin%20does%20the%20Jordan%20River%20flow%20into%3F,Dead%20Sea
Which%20country%20inside%20the%20United%20Kingdom%20does%20NOT%20appear%20on%20its%20flag%2C%20the%20Union%20Jack%3F,Wales
Which%20is%20the%20smallest%20country%20in%20the%20world%3F,Vatican%20City
What%20is%20the%20right%20way%20to%20spell%20the%20capital%20of%20Hungary%3F,Budapest
The%20US%20state%20of%20New%20York%20has%20about%20as%20many%20inhabitants%20as%3F,Romania
Which%20nation%20claims%20ownership%20of%20Antarctica%3F,No%20one%2C%20but%20there%20are%20claims.
Santorini%20is%20an%20island%20belonging%20to%20what%20European%20Country%3F,Greece
Nova%20Scotia%20is%20on%20the%20east%20coast%20of%20Canada.,True
What%20is%20the%20largest%20country%2C%20by%20area%2C%20that%20has%20only%20one%20time%20zone%3F,China
Which%20stretch%20of%20water%20connects%20the%20Atlantic%20Ocean%20to%20the%20Mediterranean%20Sea%3F,Strait%20of%20Gibraltar
What%20is%20the%20fifth%20largest%20country%20by%20area%3F,Brazil
What%20is%20the%20capital%20of%20Denmark%3F,Copenhagen
What%20city%20is%20the%20Terracotta%20Army%20located%20in%3F,Xi%27an
What%20is%20the%20capital%20of%20the%20U.S.%20state%20Texas%3F,Austin
How%20tall%20is%20One%20World%20Trade%20Center%20in%20New%20York%20City%3F,1%2C776%20ft
What%20is%20the%20capital%20of%20Indonesia%3F,Jakarta
Where%20is%20the%20city%20of%20Haarlem%20located%3F,The%20Netherlands
What%20colour%20is%20the%20circle%20on%20the%20Japanese%20flag%3F,Red
What%20is%20the%20county%20seat%20of%20King%20County%2C%20Washington%3F,Seattle
Which%20country%20is%20the%20home%20of%20the%20largest%20Japanese%20population%20outside%20of%20Japan%3F,Brazil
What%20is%20Laos%3F,Country
Bosnia%20and%20Herzegovina%20is%20a%20country%20located%20in%20the%20Baltic%20region%20in%20Europe.,False
The%20historical%20city%20Timbuktu%20is%20located%20in%20which%20West%20African%20country%3F,Mali
%22Mongolia%22%20was%20a%20part%20of%20the%20now%20non-existent%20U.S.S.R.,False
The%20land%20of%20Gotland%20is%20located%20in%20which%20European%20country%3F,Sweden
Where%20would%20you%20find%20the%20%22Spanish%20Steps%22%3F,Rome%2C%20Italy
How%20many%20time%20zones%20are%20in%20Russia%3F,11
The%20Pyrenees%20mountains%20are%20located%20on%20the%20border%20of%20which%20two%20countries%3F,France%20and%20Spain
Which%20of%20these%20is%20the%20name%20of%20the%20largest%20city%20in%20the%20US%20state%20Tennessee%3F,Memphis
The%20formerly%20East-Prussian%20city%20of%20K%C3%B6nigsberg%20is%20known%20as%20which%20Russian%20City%20today%3F,Kaliningrad
How%20many%20countries%20share%20a%20land%20border%20with%20Russia%3F%20%28Not%20including%20disputed%20territories%29,14
What%20is%20the%20administrative%20centre%20and%20largest%20settlement%20on%20the%20Norwegian%20archipelago%20of%20Svalbard%3F,Longyearbyen
What%20event%20led%20to%20Liechenstein%20adding%20a%20crown%20to%20its%20flag%3F,The%201936%20Olympics
Toronto%20is%20the%20capital%20city%20of%20the%20North%20American%20country%20of%20Canada.,False
Which%20of%20the%20following%20countries%20is%20an%20island%3F,Cyprus
What%20is%20the%20capital%20of%20Laos%3F,Vientiane
What%20is%20the%20Polish%20city%20known%20to%20Germans%20as%20Danzig%3F,Gda%C5%84sk
The%20Svalbard%20Archipelago%20is%20a%20dependency%20of%20which%20country%3F,Norway
Which%20is%20the%20largest%20freshwater%20lake%20in%20the%20world%3F,Lake%20Superior%20
Which%20islands%20below%20have%20been%20claimed%20by%20both%20Japan%20and%20Russia%3F,Kuril%20Islands
What%20is%20the%20capital%20of%20Bangladesh%3F,Dhaka
What%20island%20in%20the%20Canary%20Islands%20was%20the%20scene%20of%20one%20of%20the%20worst%20air%20disasters%20in%20history%20with%20the%20collision%20of%20two%20jumbo%20jets%3F,Tenerife
Australia%20is%20greater%20than%20Greenland%20in%20size.,True
What%20is%20the%20capital%20of%20India%3F,New%20Delhi
The%20prefix%20Sino-%20%28As%20in%20Sino-American%29%20is%20used%20to%20refer%20to%20what%20nationality%3F,Chinese
Vatican%20City%20is%20a%20country.,True
Which%20US%20state%20is%20also%20known%20as%20the%20%22Lone%20Star%20State%22%3F,Texas
On%20which%20continent%2Fs%20is%20the%20entire%20country%20of%20Spain%20specifically%20located%20when%20taking%20into%20account%20all%20of%20its%20territory%3F,Europe%20and%20Africa
Vatican%20City%2C%20the%20smallest%20country%20in%20the%20world%2C%20is%20fully%20enclosed%20by%20which%20country%3F,Italy
Vietnam%20is%20the%20only%20country%20in%20the%20world%20that%20starts%20with%20V.%20,False
Which%20of%20these%20countries%20is%20not%20written%20in%20its%20native%20language%3F,Slova%C5%A1ko
Frankenmuth%2C%20a%20US%20city%20nicknamed%20%22Little%20Bavaria%22%2C%20is%20located%20in%20what%20state%3F,Michigan
In%202012%20the%20German-speaking%20microstate%20%22Liechtenstein%22%20in%20Central%20Europe%20had%20a%20population%20of%20how%20many%20inhabitants%3F,36%2C600
Which%20country%20was%20NOT%20formerly%20part%20of%20Yugoslavia%3F,Albania
Tasmania%20is%20an%20island%20state%20of%20Australia.,True
What%20North%20American%20tourist%20attraction%20is%20served%20by%20the%20%22Maid%20of%20the%20Mist%22%20tour%20company%3F,Niagara%20Falls
Which%20of%20these%20is%20NOT%20an%20island%20that%20is%20part%20of%20the%20Philippines%3F,Java
Which%20of%20the%20following%20countries%20does%20NOT%20recognize%20Armenia%20as%20an%20independent%20country%3F,Pakistan
What%20is%20the%20capital%20of%20Australia%3F,Canberra
The%20surface%20area%20of%20Russia%20is%20slightly%20larger%20than%20that%20of%20the%20dwarf%20planet%20Pluto.,True
What%20is%20the%20capital%20of%20Senegal%3F,Dakar
The%20Suez%20Canal%20is%20located%20in%20which%20African%20country%3F,Egypt
What%20African%20country%20has%20Portuguese%20as%20its%20official%20language%3F,Mozambique
What%27s%20the%20first%20National%20Park%20designated%20in%20the%20United%20States%3F,Yellowstone
Which%20one%20of%20these%20countries%20borders%20with%20Poland%3F,Lithuania
What%20is%20the%20official%20German%20name%20of%20the%20Swiss%20Federal%20Railways%3F,Schweizerische%20Bundesbahnen
What%20is%20the%20capital%20of%20Belarus%3F,Minsk
The%20capital%20of%20Brazil%20is%20Rio%20de%20Janeiro.,False
What%20is%20the%20capital%20of%20South%20Korea%3F,Seoul
The%20towns%20of%20Brugelette%2C%20Arlon%20and%20Ath%20are%20located%20in%20which%20country%3F,Belgium
What%20is%20the%20busiest%20port%20in%20Europe%3F,Port%20of%20Rotterdam
What%20is%20the%20capital%20of%20Wisconsin%2C%20USA%3F,Madison
What%20is%20the%20only%20country%20in%20the%20world%20with%20a%20flag%20that%20doesn%27t%20have%20four%20right%20angles%3F,Nepal
Which%20of%20the%20following%20is%20not%20a%20megadiverse%20country%20-%20one%20that%20harbors%20a%20high%20number%20of%20the%20earth%27s%20endemic%20species%3F,Thailand
What%20is%20the%20smallest%20country%20in%20South%20America%20by%20area%3F,Suriname
In%20which%20ocean%20is%20the%20R%C3%A9union%20island%3F,Indian%20Ocean
The%20World%20Health%20Organization%20headquarters%20is%20located%20in%20which%20European%20country%3F,Switzerland
Which%20of%20these%20is%20NOT%20a%20real%20tectonic%20plate%3F,Atlantic%20Plate
The%20Sonoran%20Desert%20is%20located%20in%20eastern%20Africa.,False
Which%20city%20is%20the%20capital%20of%20Switzerland%3F,Bern
How%20many%20states%20are%20in%20Australia%3F,6
How%20many%20countries%20are%20inside%20the%20United%20Kingdom%3F,Four
Which%20is%20the%20largest%20city%20in%20Morocco%3F,Casablanca
Which%20of%20these%20Mediterranian%20islands%20is%20under%20the%20sovereign%20rule%20of%20France%3F,Corsica
Which%20of%20the%20following%20Arab%20countries%20does%20NOT%20have%20a%20flag%20containing%20only%20Pan-Arab%20colours%3F,Qatar
What%20city%20%20has%20the%20busiest%20airport%20in%20the%20world%3F,Atlanta%2C%20Georgia%20USA
Which%20of%20the%20following%20geographic%20features%20is%20a%20ring-shaped%20coral%20reef%2C%20island%2C%20or%20series%20of%20islets%3F,Atoll
What%20is%20the%20largest%20hot%20desert%20in%20the%20world%3F,Sahara
When%20does%20Finland%20celebrate%20their%20independence%20day%3F,December%206th
What%20is%20the%20capital%20of%20Suriname%3F,Paramaribo
The%20Alps%20are%20a%20mountain%20range%20on%20which%20continent%3F,Europe
Which%20English%20county%20will%20you%20find%20the%20University%20of%20East%20Anglia%3F,Norfolk
What%20is%20the%20most%20populous%20Muslim-majority%20nation%20in%202010%3F,Indonesia
A%20lion%20brandishing%20a%20sword%20is%20depicted%20on%20the%20national%20flag%20of%20which%20country%3F,Sri%20Lanka
What%20is%20the%20capital%20of%20Chile%3F,Santiago
What%20is%20the%20capital%20of%20Scotland%3F,Edinburgh
What%20is%20the%20land%20connecting%20North%20America%20and%20South%20America%3F,Isthmus%20of%20Panama
